도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요
seoul,2025-03-31,19,0,0,spring,2025,3,9465
seoul,2025-03-31,20,0,0,spring,2025,3,6903
seoul,2025-03-31,21,0,0,spring,2025,3,5737
seoul,2025-03-31,22,0,0,spring,2025,3,5122
seoul,2025-03-31,23,0,0,spring,2025,3,2868
seoul,2025-04-01,0,1,0,spring,2025,4,151
seoul,2025-04-01,5,1,0,spring,2025,4,245
seoul,2025-04-01,10,1,0,spring,2025,4,8731
seoul,2025-04-01,11,1,0,spring,2025,4,9130
seoul,2025-04-01,12,1,0,spring,2025,4,10692
seoul,2025-04-01,13,1,0,spring,2025,4,10234
seoul,2025-04-01,14,1,0,spring,2025,4,10327
seoul,2025-04-01,15,1,0,spring,2025,4,11633
seoul,2025-04-01,16,1,0,spring,2025,4,15405
seoul,2025-04-01,17,1,0,spring,2025,4,21015
seoul,2025-04-01,18,1,0,spring,2025,4,29101
seoul,2025-04-01,19,1,0,spring,2025,4,18345
seoul,2025-04-01,20,1,0,spring,2025,4,13878
seoul,2025-04-01,21,1,0,spring,2025,4,12229
seoul,2025-04-01,22,1,0,spring,2025,4,10375
seoul,2025-04-01,23,1,0,spring,2025,4,5327
seoul,2025-04-02,0,2,0,spring,2025,4,121
seoul,2025-04-02,5,2,0,spring,2025,4,214
seoul,2025-04-02,10,2,0,spring,2025,4,7126
seoul,2025-04-02,11,2,0,spring,2025,4,7099
seoul,2025-04-02,12,2,0,spring,2025,4,7949
seoul,2025-04-02,13,2,0,spring,2025,4,7539
seoul,2025-04-02,14,2,0,spring,2025,4,6829
seoul,2025-04-02,15,2,0,spring,2025,4,8204
seoul,2025-04-02,16,2,0,spring,2025,4,8785
seoul,2025-04-02,17,2,0,spring,2025,4,11362
seoul,2025-04-02,18,2,0,spring,2025,4,17167
seoul,2025-04-02,19,2,0,spring,2025,4,11096
seoul,2025-04-02,20,2,0,spring,2025,4,8832
seoul,2025-04-02,21,2,0,spring,2025,4,7432
seoul,2025-04-02,22,2,0,spring,2025,4,6761
seoul,2025-04-02,23,2,0,spring,2025,4,3774
seoul,2025-04-03,0,3,0,spring,2025,4,178
seoul,2025-04-03,5,3,0,spring,2025,4,237
seoul,2025-04-03,10,3,0,spring,2025,4,8857
seoul,2025-04-03,11,3,0,spring,2025,4,9280
seoul,2025-04-03,12,3,0,spring,2025,4,10758
seoul,2025-04-03,13,3,0,spring,2025,4,10648
seoul,2025-04-03,14,3,0,spring,2025,4,10573
seoul,2025-04-03,15,3,0,spring,2025,4,12269
seoul,2025-04-03,16,3,0,spring,2025,4,15878
seoul,2025-04-03,17,3,0,spring,2025,4,20737
seoul,2025-04-03,18,3,0,spring,2025,4,27741
seoul,2025-04-03,19,3,0,spring,2025,4,17285
seoul,2025-04-03,20,3,0,spring,2025,4,13493
seoul,2025-04-03,21,3,0,spring,2025,4,11929
seoul,2025-04-03,22,3,0,spring,2025,4,10326
seoul,2025-04-03,23,3,0,spring,2025,4,5658
seoul,2025-04-04,0,4,0,spring,2025,4,218
seoul,2025-04-04,5,4,0,spring,2025,4,256
seoul,2025-04-04,10,4,0,spring,2025,4,9029
seoul,2025-04-04,11,4,0,spring,2025,4,8619
seoul,2025-04-04,12,4,0,spring,2025,4,10806
seoul,2025-04-04,13,4,0,spring,2025,4,10992
seoul,2025-04-04,14,4,0,spring,2025,4,11496
seoul,2025-04-04,15,4,0,spring,2025,4,14317
seoul,2025-04-04,16,4,0,spring,2025,4,15645
seoul,2025-04-04,17,4,0,spring,2025,4,21488
seoul,2025-04-04,18,4,0,spring,2025,4,26311
seoul,2025-04-04,19,4,0,spring,2025,4,16584
seoul,2025-04-04,20,4,0,spring,2025,4,12926
seoul,2025-04-04,21,4,0,spring,2025,4,10982
seoul,2025-04-04,22,4,0,spring,2025,4,10372
seoul,2025-04-04,23,4,0,spring,2025,4,5979
seoul,2025-04-05,0,5,1,spring,2025,4,264
seoul,2025-04-05,5,5,1,spring,2025,4,338
seoul,2025-04-05,10,5,1,spring,2025,4,1400
seoul,2025-04-05,11,5,1,spring,2025,4,801
seoul,2025-04-05,12,5,1,spring,2025,4,834
seoul,2025-04-05,13,5,1,spring,2025,4,918
seoul,2025-04-05,14,5,1,spring,2025,4,1404
seoul,2025-04-05,15,5,1,spring,2025,4,2425
seoul,2025-04-05,16,5,1,spring,2025,4,2177
seoul,2025-04-05,17,5,1,spring,2025,4,1051
seoul,2025-04-05,18,5,1,spring,2025,4,743
seoul,2025-04-05,19,5,1,spring,2025,4,570
seoul,2025-04-05,20,5,1,spring,2025,4,1858
seoul,2025-04-05,21,5,1,spring,2025,4,1367
seoul,2025-04-05,22,5,1,spring,2025,4,2056
seoul,2025-04-05,23,5,1,spring,2025,4,1858
seoul,2025-04-06,0,6,1,spring,2025,4,113
seoul,2025-04-06,5,6,1,spring,2025,4,149
seoul,2025-04-06,10,6,1,spring,2025,4,8431
seoul,2025-04-06,11,6,1,spring,2025,4,10127
seoul,2025-04-06,12,6,1,spring,2025,4,12575
seoul,2025-04-06,13,6,1,spring,2025,4,16366
seoul,2025-04-06,14,6,1,spring,2025,4,18461
seoul,2025-04-06,15,6,1,spring,2025,4,21212
seoul,2025-04-06,16,6,1,spring,2025,4,21720
seoul,2025-04-06,17,6,1,spring,2025,4,10978
seoul,2025-04-06,18,6,1,spring,2025,4,17162
seoul,2025-04-06,19,6,1,spring,2025,4,11913
seoul,2025-04-06,20,6,1,spring,2025,4,9656
seoul,2025-04-06,21,6,1,spring,2025,4,8336
seoul,2025-04-06,22,6,1,spring,2025,4,6709
seoul,2025-04-06,23,6,1,spring,2025,4,3876
seoul,2025-04-07,0,0,0,spring,2025,4,194
seoul,2025-04-07,5,0,0,spring,2025,4,223
seoul,2025-04-07,10,0,0,spring,2025,4,8898
seoul,2025-04-07,11,0,0,spring,2025,4,9783
seoul,2025-04-07,12,0,0,spring,2025,4,11461
seoul,2025-04-07,13,0,0,spring,2025,4,11407
seoul,2025-04-07,14,0,0,spring,2025,4,11258
seoul,2025-04-07,15,0,0,spring,2025,4,14079
seoul,2025-04-07,16,0,0,spring,2025,4,16638
seoul,2025-04-07,17,0,0,spring,2025,4,23270
seoul,2025-04-07,18,0,0,spring,2025,4,32027
seoul,2025-04-07,19,0,0,spring,2025,4,21357
seoul,2025-04-07,20,0,0,spring,2025,4,16576
seoul,2025-04-07,21,0,0,spring,2025,4,14225
seoul,2025-04-07,22,0,0,spring,2025,4,12007
seoul,2025-04-07,23,0,0,spring,2025,4,6257
seoul,2025-04-08,0,1,0,spring,2025,4,134
seoul,2025-04-08,5,1,0,spring,2025,4,178
seoul,2025-04-08,10,1,0,spring,2025,4,7746
seoul,2025-04-08,11,1,0,spring,2025,4,8095
seoul,2025-04-08,12,1,0,spring,2025,4,9422
seoul,2025-04-08,13,1,0,spring,2025,4,9241
seoul,2025-04-08,14,1,0,spring,2025,4,9186
seoul,2025-04-08,15,1,0,spring,2025,4,10472
seoul,2025-04-08,16,1,0,spring,2025,4,14194
seoul,2025-04-08,17,1,0,spring,2025,4,19116
seoul,2025-04-08,18,1,0,spring,2025,4,26504
seoul,2025-04-08,19,1,0,spring,2025,4,17802
seoul,2025-04-08,20,1,0,spring,2025,4,13810
seoul,2025-04-08,21,1,0,spring,2025,4,12192
seoul,2025-04-08,22,1,0,spring,2025,4,10402
seoul,2025-04-08,23,1,0,spring,2025,4,5502
seoul,2025-04-09,0,2,0,spring,2025,4,239
seoul,2025-04-09,5,2,0,spring,2025,4,272
seoul,2025-04-09,10,2,0,spring,2025,4,8706
seoul,2025-04-09,11,2,0,spring,2025,4,8572
seoul,2025-04-09,12,2,0,spring,2025,4,9936
seoul,2025-04-09,13,2,0,spring,2025,4,9805
seoul,2025-04-09,14,2,0,spring,2025,4,9769
seoul,2025-04-09,15,2,0,spring,2025,4,11099
seoul,2025-04-09,16,2,0,spring,2025,4,11635
seoul,2025-04-09,17,2,0,spring,2025,4,17681
seoul,2025-04-09,18,2,0,spring,2025,4,19204
seoul,2025-04-09,19,2,0,spring,2025,4,5845
seoul,2025-04-09,20,2,0,spring,2025,4,7571
seoul,2025-04-09,21,2,0,spring,2025,4,8551
seoul,2025-04-09,22,2,0,spring,2025,4,8332
seoul,2025-04-09,23,2,0,spring,2025,4,4616
seoul,2025-04-10,0,3,0,spring,2025,4,239
seoul,2025-04-10,5,3,0,spring,2025,4,284
seoul,2025-04-10,10,3,0,spring,2025,4,10192
seoul,2025-04-10,11,3,0,spring,2025,4,10777
seoul,2025-04-10,12,3,0,spring,2025,4,12272
seoul,2025-04-10,13,3,0,spring,2025,4,12205
seoul,2025-04-10,14,3,0,spring,2025,4,11897
seoul,2025-04-10,15,3,0,spring,2025,4,13716
seoul,2025-04-10,16,3,0,spring,2025,4,18479
seoul,2025-04-10,17,3,0,spring,2025,4,25156
seoul,2025-04-10,18,3,0,spring,2025,4,32876
seoul,2025-04-10,19,3,0,spring,2025,4,21439
seoul,2025-04-10,20,3,0,spring,2025,4,16517
seoul,2025-04-10,21,3,0,spring,2025,4,15109
seoul,2025-04-10,22,3,0,spring,2025,4,13145
seoul,2025-04-10,23,3,0,spring,2025,4,6969
seoul,2025-04-11,0,4,0,spring,2025,4,129
seoul,2025-04-11,5,4,0,spring,2025,4,210
seoul,2025-04-11,10,4,0,spring,2025,4,8002
seoul,2025-04-11,11,4,0,spring,2025,4,8723
seoul,2025-04-11,12,4,0,spring,2025,4,10492
seoul,2025-04-11,13,4,0,spring,2025,4,10779
seoul,2025-04-11,14,4,0,spring,2025,4,10747
seoul,2025-04-11,15,4,0,spring,2025,4,13235
seoul,2025-04-11,16,4,0,spring,2025,4,14951
seoul,2025-04-11,17,4,0,spring,2025,4,19437
seoul,2025-04-11,18,4,0,spring,2025,4,25484
seoul,2025-04-11,19,4,0,spring,2025,4,18031
seoul,2025-04-11,20,4,0,spring,2025,4,14334
seoul,2025-04-11,21,4,0,spring,2025,4,12765
seoul,2025-04-11,22,4,0,spring,2025,4,12230
seoul,2025-04-11,23,4,0,spring,2025,4,7581
seoul,2025-04-12,0,5,1,spring,2025,4,352
seoul,2025-04-12,5,5,1,spring,2025,4,459
seoul,2025-04-12,10,5,1,spring,2025,4,13749
seoul,2025-04-12,11,5,1,spring,2025,4,14954
seoul,2025-04-12,12,5,1,spring,2025,4,15995
seoul,2025-04-12,13,5,1,spring,2025,4,7527
seoul,2025-04-12,14,5,1,spring,2025,4,2912
seoul,2025-04-12,15,5,1,spring,2025,4,2660
seoul,2025-04-12,16,5,1,spring,2025,4,2512
seoul,2025-04-12,17,5,1,spring,2025,4,1269
seoul,2025-04-12,18,5,1,spring,2025,4,875
seoul,2025-04-12,19,5,1,spring,2025,4,429
seoul,2025-04-12,20,5,1,spring,2025,4,1516
seoul,2025-04-12,21,5,1,spring,2025,4,894
seoul,2025-04-12,22,5,1,spring,2025,4,809
seoul,2025-04-12,23,5,1,spring,2025,4,785
seoul,2025-04-13,0,6,1,spring,2025,4,9
seoul,2025-04-13,5,6,1,spring,2025,4,11
seoul,2025-04-13,10,6,1,spring,2025,4,4729
seoul,2025-04-13,11,6,1,spring,2025,4,5174
seoul,2025-04-13,12,6,1,spring,2025,4,4776
seoul,2025-04-13,13,6,1,spring,2025,4,4830
seoul,2025-04-13,14,6,1,spring,2025,4,2557
seoul,2025-04-13,15,6,1,spring,2025,4,3897
seoul,2025-04-13,16,6,1,spring,2025,4,5375
seoul,2025-04-13,17,6,1,spring,2025,4,6184
seoul,2025-04-13,18,6,1,spring,2025,4,6631
seoul,2025-04-13,19,6,1,spring,2025,4,5616
seoul,2025-04-13,20,6,1,spring,2025,4,5378
seoul,2025-04-13,21,6,1,spring,2025,4,4873
seoul,2025-04-13,22,6,1,spring,2025,4,4083
seoul,2025-04-13,23,6,1,spring,2025,4,2771
seoul,2025-04-14,0,0,0,spring,2025,4,147
seoul,2025-04-14,5,0,0,spring,2025,4,197
seoul,2025-04-14,10,0,0,spring,2025,4,2413
seoul,2025-04-14,11,0,0,spring,2025,4,1125
seoul,2025-04-14,12,0,0,spring,2025,4,1135
seoul,2025-04-14,13,0,0,spring,2025,4,951
seoul,2025-04-14,14,0,0,spring,2025,4,1094
seoul,2025-04-14,15,0,0,spring,2025,4,1776
seoul,2025-04-14,16,0,0,spring,2025,4,1050
seoul,2025-04-14,17,0,0,spring,2025,4,1695
seoul,2025-04-14,18,0,0,spring,2025,4,4910
seoul,2025-04-14,19,0,0,spring,2025,4,2809
seoul,2025-04-14,20,0,0,spring,2025,4,3349
seoul,2025-04-14,21,0,0,spring,2025,4,4289
seoul,2025-04-14,22,0,0,spring,2025,4,4368
seoul,2025-04-14,23,0,0,spring,2025,4,2651
seoul,2025-04-15,0,1,0,spring,2025,4,137
seoul,2025-04-15,5,1,0,spring,2025,4,172
seoul,2025-04-15,10,1,0,spring,2025,4,8238
seoul,2025-04-15,11,1,0,spring,2025,4,9146
seoul,2025-04-15,12,1,0,spring,2025,4,10410
seoul,2025-04-15,13,1,0,spring,2025,4,10683
seoul,2025-04-15,14,1,0,spring,2025,4,10228
seoul,2025-04-15,15,1,0,spring,2025,4,11543
seoul,2025-04-15,16,1,0,spring,2025,4,15845
seoul,2025-04-15,17,1,0,spring,2025,4,21447
seoul,2025-04-15,18,1,0,spring,2025,4,29024
seoul,2025-04-15,19,1,0,spring,2025,4,18026
seoul,2025-04-15,20,1,0,spring,2025,4,13344
seoul,2025-04-15,21,1,0,spring,2025,4,11923
seoul,2025-04-15,22,1,0,spring,2025,4,10104
seoul,2025-04-15,23,1,0,spring,2025,4,5236
seoul,2025-04-16,0,2,0,spring,2025,4,182
seoul,2025-04-16,5,2,0,spring,2025,4,160
seoul,2025-04-16,10,2,0,spring,2025,4,5841
seoul,2025-04-16,11,2,0,spring,2025,4,5674
seoul,2025-04-16,12,2,0,spring,2025,4,7156
seoul,2025-04-16,13,2,0,spring,2025,4,7049
seoul,2025-04-16,14,2,0,spring,2025,4,6642
seoul,2025-04-16,15,2,0,spring,2025,4,8172
seoul,2025-04-16,16,2,0,spring,2025,4,9378
seoul,2025-04-16,17,2,0,spring,2025,4,13075
seoul,2025-04-16,18,2,0,spring,2025,4,19006
seoul,2025-04-16,19,2,0,spring,2025,4,13122
seoul,2025-04-16,20,2,0,spring,2025,4,10121
seoul,2025-04-16,21,2,0,spring,2025,4,9026
seoul,2025-04-16,22,2,0,spring,2025,4,7985
seoul,2025-04-16,23,2,0,spring,2025,4,4765
seoul,2025-04-17,0,3,0,spring,2025,4,269
seoul,2025-04-17,5,3,0,spring,2025,4,308
seoul,2025-04-17,10,3,0,spring,2025,4,8755
seoul,2025-04-17,11,3,0,spring,2025,4,9471
seoul,2025-04-17,12,3,0,spring,2025,4,10577
seoul,2025-04-17,13,3,0,spring,2025,4,10347
seoul,2025-04-17,14,3,0,spring,2025,4,9890
seoul,2025-04-17,15,3,0,spring,2025,4,11594
seoul,2025-04-17,16,3,0,spring,2025,4,14893
seoul,2025-04-17,17,3,0,spring,2025,4,20677
seoul,2025-04-17,18,3,0,spring,2025,4,27276
seoul,2025-04-17,19,3,0,spring,2025,4,17693
seoul,2025-04-17,20,3,0,spring,2025,4,14737
seoul,2025-04-17,21,3,0,spring,2025,4,13729
seoul,2025-04-17,22,3,0,spring,2025,4,11834
seoul,2025-04-17,23,3,0,spring,2025,4,6129
seoul,2025-04-18,0,4,0,spring,2025,4,266
seoul,2025-04-18,5,4,0,spring,2025,4,340
seoul,2025-04-18,10,4,0,spring,2025,4,9954
seoul,2025-04-18,11,4,0,spring,2025,4,10991
seoul,2025-04-18,12,4,0,spring,2025,4,12875
seoul,2025-04-18,13,4,0,spring,2025,4,12912
seoul,2025-04-18,14,4,0,spring,2025,4,13254
seoul,2025-04-18,15,4,0,spring,2025,4,16444
seoul,2025-04-18,16,4,0,spring,2025,4,18308
seoul,2025-04-18,17,4,0,spring,2025,4,26031
seoul,2025-04-18,18,4,0,spring,2025,4,32714
seoul,2025-04-18,19,4,0,spring,2025,4,22045
seoul,2025-04-18,20,4,0,spring,2025,4,17810
seoul,2025-04-18,21,4,0,spring,2025,4,15918
seoul,2025-04-18,22,4,0,spring,2025,4,14962
seoul,2025-04-18,23,4,0,spring,2025,4,8642
seoul,2025-04-19,0,5,1,spring,2025,4,313
seoul,2025-04-19,5,5,1,spring,2025,4,360
seoul,2025-04-19,10,5,1,spring,2025,4,5670
seoul,2025-04-19,11,5,1,spring,2025,4,6721
seoul,2025-04-19,12,5,1,spring,2025,4,6357
seoul,2025-04-19,13,5,1,spring,2025,4,7011
seoul,2025-04-19,14,5,1,spring,2025,4,3465
seoul,2025-04-19,15,5,1,spring,2025,4,1758
seoul,2025-04-19,16,5,1,spring,2025,4,737
seoul,2025-04-19,17,5,1,spring,2025,4,1232
seoul,2025-04-19,18,5,1,spring,2025,4,695
seoul,2025-04-19,19,5,1,spring,2025,4,1588
seoul,2025-04-19,20,5,1,spring,2025,4,3271
seoul,2025-04-19,21,5,1,spring,2025,4,3726
seoul,2025-04-19,22,5,1,spring,2025,4,4114
seoul,2025-04-19,23,5,1,spring,2025,4,3083
seoul,2025-04-20,0,6,1,spring,2025,4,213
seoul,2025-04-20,5,6,1,spring,2025,4,281
seoul,2025-04-20,10,6,1,spring,2025,4,10744
seoul,2025-04-20,11,6,1,spring,2025,4,12746
seoul,2025-04-20,12,6,1,spring,2025,4,15827
seoul,2025-04-20,13,6,1,spring,2025,4,18849
seoul,2025-04-20,14,6,1,spring,2025,4,21011
seoul,2025-04-20,15,6,1,spring,2025,4,23943
seoul,2025-04-20,16,6,1,spring,2025,4,24526
seoul,2025-04-20,17,6,1,spring,2025,4,25328
seoul,2025-04-20,18,6,1,spring,2025,4,23872
seoul,2025-04-20,19,6,1,spring,2025,4,20126
seoul,2025-04-20,20,6,1,spring,2025,4,17085
seoul,2025-04-20,21,6,1,spring,2025,4,14141
seoul,2025-04-20,22,6,1,spring,2025,4,10456
seoul,2025-04-20,23,6,1,spring,2025,4,6080
seoul,2025-04-21,0,0,0,spring,2025,4,156
seoul,2025-04-21,5,0,0,spring,2025,4,160
seoul,2025-04-21,10,0,0,spring,2025,4,6684
seoul,2025-04-21,11,0,0,spring,2025,4,6993
seoul,2025-04-21,12,0,0,spring,2025,4,8128
seoul,2025-04-21,13,0,0,spring,2025,4,7682
seoul,2025-04-21,14,0,0,spring,2025,4,7477
seoul,2025-04-21,15,0,0,spring,2025,4,9558
seoul,2025-04-21,16,0,0,spring,2025,4,10933
seoul,2025-04-21,17,0,0,spring,2025,4,15997
seoul,2025-04-21,18,0,0,spring,2025,4,23693
seoul,2025-04-21,19,0,0,spring,2025,4,17119
seoul,2025-04-21,20,0,0,spring,2025,4,13592
seoul,2025-04-21,21,0,0,spring,2025,4,11730
seoul,2025-04-21,22,0,0,spring,2025,4,10016
seoul,2025-04-21,23,0,0,spring,2025,4,5466
seoul,2025-04-22,0,1,0,spring,2025,4,248
seoul,2025-04-22,5,1,0,spring,2025,4,361
seoul,2025-04-22,10,1,0,spring,2025,4,1407
seoul,2025-04-22,11,1,0,spring,2025,4,906
seoul,2025-04-22,12,1,0,spring,2025,4,781
seoul,2025-04-22,13,1,0,spring,2025,4,742
seoul,2025-04-22,14,1,0,spring,2025,4,845
seoul,2025-04-22,15,1,0,spring,2025,4,1520
seoul,2025-04-22,16,1,0,spring,2025,4,4208
seoul,2025-04-22,17,1,0,spring,2025,4,8430
seoul,2025-04-22,18,1,0,spring,2025,4,13161
seoul,2025-04-22,19,1,0,spring,2025,4,10388
seoul,2025-04-22,20,1,0,spring,2025,4,10248
seoul,2025-04-22,21,1,0,spring,2025,4,9564
seoul,2025-04-22,22,1,0,spring,2025,4,8339
seoul,2025-04-22,23,1,0,spring,2025,4,4874
seoul,2025-04-23,0,2,0,spring,2025,4,129
seoul,2025-04-23,5,2,0,spring,2025,4,134
seoul,2025-04-23,10,2,0,spring,2025,4,6518
seoul,2025-04-23,11,2,0,spring,2025,4,7127
seoul,2025-04-23,12,2,0,spring,2025,4,8626
seoul,2025-04-23,13,2,0,spring,2025,4,8379
seoul,2025-04-23,14,2,0,spring,2025,4,8169
seoul,2025-04-23,15,2,0,spring,2025,4,9956
seoul,2025-04-23,16,2,0,spring,2025,4,11342
seoul,2025-04-23,17,2,0,spring,2025,4,16182
seoul,2025-04-23,18,2,0,spring,2025,4,22971
seoul,2025-04-23,19,2,0,spring,2025,4,16368
seoul,2025-04-23,20,2,0,spring,2025,4,13011
seoul,2025-04-23,21,2,0,spring,2025,4,11146
seoul,2025-04-23,22,2,0,spring,2025,4,9383
seoul,2025-04-23,23,2,0,spring,2025,4,5140
seoul,2025-04-24,0,3,0,spring,2025,4,277
seoul,2025-04-24,5,3,0,spring,2025,4,298
seoul,2025-04-24,10,3,0,spring,2025,4,7955
seoul,2025-04-24,11,3,0,spring,2025,4,8617
seoul,2025-04-24,12,3,0,spring,2025,4,9690
seoul,2025-04-24,13,3,0,spring,2025,4,9330
seoul,2025-04-24,14,3,0,spring,2025,4,9052
seoul,2025-04-24,15,3,0,spring,2025,4,10489
seoul,2025-04-24,16,3,0,spring,2025,4,13047
seoul,2025-04-24,17,3,0,spring,2025,4,18381
seoul,2025-04-24,18,3,0,spring,2025,4,24250
seoul,2025-04-24,19,3,0,spring,2025,4,15353
seoul,2025-04-24,20,3,0,spring,2025,4,11828
seoul,2025-04-24,21,3,0,spring,2025,4,10111
seoul,2025-04-24,22,3,0,spring,2025,4,8389
seoul,2025-04-24,23,3,0,spring,2025,4,4306
seoul,2025-04-25,0,4,0,spring,2025,4,264
seoul,2025-04-25,5,4,0,spring,2025,4,319
seoul,2025-04-25,10,4,0,spring,2025,4,11082
seoul,2025-04-25,11,4,0,spring,2025,4,11963
seoul,2025-04-25,12,4,0,spring,2025,4,13614
seoul,2025-04-25,13,4,0,spring,2025,4,13528
seoul,2025-04-25,14,4,0,spring,2025,4,13412
seoul,2025-04-25,15,4,0,spring,2025,4,15902
seoul,2025-04-25,16,4,0,spring,2025,4,18053
seoul,2025-04-25,17,4,0,spring,2025,4,24674
seoul,2025-04-25,18,4,0,spring,2025,4,30802
seoul,2025-04-25,19,4,0,spring,2025,4,19045
seoul,2025-04-25,20,4,0,spring,2025,4,14164
seoul,2025-04-25,21,4,0,spring,2025,4,12245
seoul,2025-04-25,22,4,0,spring,2025,4,11125
seoul,2025-04-25,23,4,0,spring,2025,4,6988
seoul,2025-04-26,0,5,1,spring,2025,4,165
seoul,2025-04-26,5,5,1,spring,2025,4,278
seoul,2025-04-26,10,5,1,spring,2025,4,10441
seoul,2025-04-26,11,5,1,spring,2025,4,11158
seoul,2025-04-26,12,5,1,spring,2025,4,13175
seoul,2025-04-26,13,5,1,spring,2025,4,14794
seoul,2025-04-26,14,5,1,spring,2025,4,15511
seoul,2025-04-26,15,5,1,spring,2025,4,17158
seoul,2025-04-26,16,5,1,spring,2025,4,17537
seoul,2025-04-26,17,5,1,spring,2025,4,18155
seoul,2025-04-26,18,5,1,spring,2025,4,16731
seoul,2025-04-26,19,5,1,spring,2025,4,12711
seoul,2025-04-26,20,5,1,spring,2025,4,11180
seoul,2025-04-26,21,5,1,spring,2025,4,10116
seoul,2025-04-26,22,5,1,spring,2025,4,8704
seoul,2025-04-26,23,5,1,spring,2025,4,5929
seoul,2025-04-27,0,6,1,spring,2025,4,306
seoul,2025-04-27,5,6,1,spring,2025,4,372
seoul,2025-04-27,10,6,1,spring,2025,4,9157
seoul,2025-04-27,11,6,1,spring,2025,4,9588
seoul,2025-04-27,12,6,1,spring,2025,4,11452
seoul,2025-04-27,13,6,1,spring,2025,4,12385
seoul,2025-04-27,14,6,1,spring,2025,4,13672
seoul,2025-04-27,15,6,1,spring,2025,4,14983
seoul,2025-04-27,16,6,1,spring,2025,4,14767
seoul,2025-04-27,17,6,1,spring,2025,4,14736
seoul,2025-04-27,18,6,1,spring,2025,4,13702
seoul,2025-04-27,19,6,1,spring,2025,4,11027
seoul,2025-04-27,20,6,1,spring,2025,4,10078
seoul,2025-04-27,21,6,1,spring,2025,4,8437
seoul,2025-04-27,22,6,1,spring,2025,4,6597
seoul,2025-04-27,23,6,1,spring,2025,4,3749
seoul,2025-04-28,0,0,0,spring,2025,4,231
seoul,2025-04-28,5,0,0,spring,2025,4,263
seoul,2025-04-28,10,0,0,spring,2025,4,10937
seoul,2025-04-28,11,0,0,spring,2025,4,11573
seoul,2025-04-28,12,0,0,spring,2025,4,13096
seoul,2025-04-28,13,0,0,spring,2025,4,12522
seoul,2025-04-28,14,0,0,spring,2025,4,12332
seoul,2025-04-28,15,0,0,spring,2025,4,13711
seoul,2025-04-28,16,0,0,spring,2025,4,16115
seoul,2025-04-28,17,0,0,spring,2025,4,24480
seoul,2025-04-28,18,0,0,spring,2025,4,34217
seoul,2025-04-28,19,0,0,spring,2025,4,22763
seoul,2025-04-28,20,0,0,spring,2025,4,17952
seoul,2025-04-28,21,0,0,spring,2025,4,15061
seoul,2025-04-28,22,0,0,spring,2025,4,12052
seoul,2025-04-28,23,0,0,spring,2025,4,6274
seoul,2025-04-29,0,1,0,spring,2025,4,161
seoul,2025-04-29,5,1,0,spring,2025,4,223
seoul,2025-04-29,10,1,0,spring,2025,4,9071
seoul,2025-04-29,11,1,0,spring,2025,4,9377
seoul,2025-04-29,12,1,0,spring,2025,4,10870
seoul,2025-04-29,13,1,0,spring,2025,4,10204
seoul,2025-04-29,14,1,0,spring,2025,4,9733
seoul,2025-04-29,15,1,0,spring,2025,4,10640
seoul,2025-04-29,16,1,0,spring,2025,4,12879
seoul,2025-04-29,17,1,0,spring,2025,4,19170
seoul,2025-04-29,18,1,0,spring,2025,4,26836
seoul,2025-04-29,19,1,0,spring,2025,4,18019
seoul,2025-04-29,20,1,0,spring,2025,4,14062
seoul,2025-04-29,21,1,0,spring,2025,4,12060
seoul,2025-04-29,22,1,0,spring,2025,4,10099
seoul,2025-04-29,23,1,0,spring,2025,4,5780
seoul,2025-04-30,0,2,0,spring,2025,4,230
seoul,2025-04-30,5,2,0,spring,2025,4,232
seoul,2025-04-30,10,2,0,spring,2025,4,7026
seoul,2025-04-30,11,2,0,spring,2025,4,7537
seoul,2025-04-30,12,2,0,spring,2025,4,7958
seoul,2025-04-30,13,2,0,spring,2025,4,7774
seoul,2025-04-30,14,2,0,spring,2025,4,7604
seoul,2025-04-30,15,2,0,spring,2025,4,8558
seoul,2025-04-30,16,2,0,spring,2025,4,10176
seoul,2025-04-30,17,2,0,spring,2025,4,15213
seoul,2025-04-30,18,2,0,spring,2025,4,19757
seoul,2025-04-30,19,2,0,spring,2025,4,13184
seoul,2025-04-30,20,2,0,spring,2025,4,10673
seoul,2025-04-30,21,2,0,spring,2025,4,9655
seoul,2025-04-30,22,2,0,spring,2025,4,8025
seoul,2025-04-30,23,2,0,spring,2025,4,4715
seoul,2025-05-01,0,3,0,spring,2025,5,343
seoul,2025-05-01,5,3,0,spring,2025,5,395
seoul,2025-05-01,10,3,0,spring,2025,5,2081
seoul,2025-05-01,11,3,0,spring,2025,5,1291
seoul,2025-05-01,12,3,0,spring,2025,5,1178
seoul,2025-05-01,13,3,0,spring,2025,5,1159
seoul,2025-05-01,14,3,0,spring,2025,5,1697
seoul,2025-05-01,15,3,0,spring,2025,5,3131
seoul,2025-05-01,16,3,0,spring,2025,5,4484
seoul,2025-05-01,17,3,0,spring,2025,5,6464
seoul,2025-05-01,18,3,0,spring,2025,5,8403
seoul,2025-05-01,19,3,0,spring,2025,5,7530
seoul,2025-05-01,20,3,0,spring,2025,5,8552
seoul,2025-05-01,21,3,0,spring,2025,5,8119
seoul,2025-05-01,22,3,0,spring,2025,5,7617
seoul,2025-05-01,23,3,0,spring,2025,5,4747
