도시,날짜,시간,요일,주말여부,계절,연도,월,자전거수요,temperature,precipitation,wind_speed
seoul,2023-10-24,16,1,0,fall,2023,10,22534,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,17,1,0,fall,2023,10,30941,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,18,1,0,fall,2023,10,41776,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,19,1,0,fall,2023,10,28695,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,20,1,0,fall,2023,10,20677,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,21,1,0,fall,2023,10,20728,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,22,1,0,fall,2023,10,17928,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-24,23,1,0,fall,2023,10,9415,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,0,2,0,fall,2023,10,338,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,5,2,0,fall,2023,10,467,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,10,2,0,fall,2023,10,13731,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,11,2,0,fall,2023,10,14466,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,12,2,0,fall,2023,10,16523,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,13,2,0,fall,2023,10,16179,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,14,2,0,fall,2023,10,15775,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,15,2,0,fall,2023,10,19157,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,16,2,0,fall,2023,10,23292,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,17,2,0,fall,2023,10,32553,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,18,2,0,fall,2023,10,42787,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,19,2,0,fall,2023,10,28651,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,20,2,0,fall,2023,10,21688,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,21,2,0,fall,2023,10,21034,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,22,2,0,fall,2023,10,17969,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-25,23,2,0,fall,2023,10,9957,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,0,3,0,fall,2023,10,375,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,5,3,0,fall,2023,10,517,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,10,3,0,fall,2023,10,13762,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,11,3,0,fall,2023,10,13948,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,12,3,0,fall,2023,10,15449,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,13,3,0,fall,2023,10,15448,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,14,3,0,fall,2023,10,14600,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,15,3,0,fall,2023,10,16102,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,16,3,0,fall,2023,10,21485,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,17,3,0,fall,2023,10,25350,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,18,3,0,fall,2023,10,26908,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,19,3,0,fall,2023,10,18076,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,20,3,0,fall,2023,10,16608,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,21,3,0,fall,2023,10,16701,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,22,3,0,fall,2023,10,15518,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-26,23,3,0,fall,2023,10,9172,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,0,4,0,fall,2023,10,367,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,5,4,0,fall,2023,10,453,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,10,4,0,fall,2023,10,14023,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,11,4,0,fall,2023,10,13399,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,12,4,0,fall,2023,10,16274,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,13,4,0,fall,2023,10,16401,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,14,4,0,fall,2023,10,16630,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,15,4,0,fall,2023,10,20757,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,16,4,0,fall,2023,10,24500,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,17,4,0,fall,2023,10,33075,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,18,4,0,fall,2023,10,40212,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,19,4,0,fall,2023,10,27456,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,20,4,0,fall,2023,10,21003,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,21,4,0,fall,2023,10,19697,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,22,4,0,fall,2023,10,18120,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-27,23,4,0,fall,2023,10,10786,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,0,5,1,fall,2023,10,425,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,5,5,1,fall,2023,10,619,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,10,5,1,fall,2023,10,16852,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,11,5,1,fall,2023,10,14523,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,12,5,1,fall,2023,10,19127,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,13,5,1,fall,2023,10,20996,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,14,5,1,fall,2023,10,22080,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,15,5,1,fall,2023,10,24115,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,16,5,1,fall,2023,10,26221,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,17,5,1,fall,2023,10,27055,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,18,5,1,fall,2023,10,23431,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,19,5,1,fall,2023,10,18192,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,20,5,1,fall,2023,10,16255,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,21,5,1,fall,2023,10,15835,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,22,5,1,fall,2023,10,13760,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-28,23,5,1,fall,2023,10,8960,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,0,6,1,fall,2023,10,422,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,5,6,1,fall,2023,10,581,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,10,6,1,fall,2023,10,13592,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,11,6,1,fall,2023,10,15504,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,12,6,1,fall,2023,10,18746,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,13,6,1,fall,2023,10,20910,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,14,6,1,fall,2023,10,20429,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,15,6,1,fall,2023,10,24658,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,16,6,1,fall,2023,10,26449,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,17,6,1,fall,2023,10,26766,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,18,6,1,fall,2023,10,22822,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,19,6,1,fall,2023,10,18096,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,20,6,1,fall,2023,10,16207,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,21,6,1,fall,2023,10,15111,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,22,6,1,fall,2023,10,12321,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-29,23,6,1,fall,2023,10,7509,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,0,0,0,fall,2023,10,286,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,5,0,0,fall,2023,10,407,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,10,0,0,fall,2023,10,12838,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,11,0,0,fall,2023,10,13822,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,12,0,0,fall,2023,10,15631,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,13,0,0,fall,2023,10,15610,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,14,0,0,fall,2023,10,15305,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,15,0,0,fall,2023,10,18407,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,16,0,0,fall,2023,10,22971,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,17,0,0,fall,2023,10,32051,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,18,0,0,fall,2023,10,37673,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,19,0,0,fall,2023,10,29066,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,20,0,0,fall,2023,10,23338,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,21,0,0,fall,2023,10,20632,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,22,0,0,fall,2023,10,17711,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-30,23,0,0,fall,2023,10,9285,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,0,1,0,fall,2023,10,332,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,5,1,0,fall,2023,10,445,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,10,1,0,fall,2023,10,13796,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,11,1,0,fall,2023,10,14262,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,12,1,0,fall,2023,10,16244,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,13,1,0,fall,2023,10,16285,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,14,1,0,fall,2023,10,15283,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,15,1,0,fall,2023,10,17619,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,16,1,0,fall,2023,10,23556,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,17,1,0,fall,2023,10,31371,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,18,1,0,fall,2023,10,26974,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,19,1,0,fall,2023,10,29343,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,20,1,0,fall,2023,10,23141,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,21,1,0,fall,2023,10,21344,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,22,1,0,fall,2023,10,18632,15.793548387096775,31.0,1.8870967741935485
seoul,2023-10-31,23,1,0,fall,2023,10,9907,15.793548387096775,31.0,1.8870967741935485
seoul,2023-11-01,0,2,0,fall,2023,11,396,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,5,2,0,fall,2023,11,484,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,10,2,0,fall,2023,11,13138,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,11,2,0,fall,2023,11,13856,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,12,2,0,fall,2023,11,15067,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,13,2,0,fall,2023,11,15403,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,14,2,0,fall,2023,11,14945,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,15,2,0,fall,2023,11,17723,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,16,2,0,fall,2023,11,21010,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,17,2,0,fall,2023,11,30229,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,18,2,0,fall,2023,11,41836,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,19,2,0,fall,2023,11,18234,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,20,2,0,fall,2023,11,22468,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,21,2,0,fall,2023,11,21191,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,22,2,0,fall,2023,11,18362,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-01,23,2,0,fall,2023,11,10116,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,0,3,0,fall,2023,11,426,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,5,3,0,fall,2023,11,512,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,10,3,0,fall,2023,11,14470,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,11,3,0,fall,2023,11,15341,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,12,3,0,fall,2023,11,16946,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,13,3,0,fall,2023,11,16715,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,14,3,0,fall,2023,11,16249,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,15,3,0,fall,2023,11,18857,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,16,3,0,fall,2023,11,24837,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,17,3,0,fall,2023,11,33504,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,18,3,0,fall,2023,11,44551,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,19,3,0,fall,2023,11,20919,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,20,3,0,fall,2023,11,24486,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,21,3,0,fall,2023,11,22186,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,22,3,0,fall,2023,11,19616,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-02,23,3,0,fall,2023,11,10827,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,0,4,0,fall,2023,11,409,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,5,4,0,fall,2023,11,517,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,10,4,0,fall,2023,11,14150,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,11,4,0,fall,2023,11,14844,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,12,4,0,fall,2023,11,16658,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,13,4,0,fall,2023,11,13420,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,14,4,0,fall,2023,11,14243,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,15,4,0,fall,2023,11,18626,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,16,4,0,fall,2023,11,21391,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,17,4,0,fall,2023,11,21582,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,18,4,0,fall,2023,11,24698,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,19,4,0,fall,2023,11,14260,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,20,4,0,fall,2023,11,14592,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,21,4,0,fall,2023,11,14850,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,22,4,0,fall,2023,11,15457,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-03,23,4,0,fall,2023,11,9730,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,0,5,1,fall,2023,11,395,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,5,5,1,fall,2023,11,534,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,10,5,1,fall,2023,11,16519,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,11,5,1,fall,2023,11,17579,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,12,5,1,fall,2023,11,19965,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,13,5,1,fall,2023,11,21722,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,14,5,1,fall,2023,11,22117,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,15,5,1,fall,2023,11,24501,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,16,5,1,fall,2023,11,24607,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,17,5,1,fall,2023,11,25892,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,18,5,1,fall,2023,11,23455,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,19,5,1,fall,2023,11,19555,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,20,5,1,fall,2023,11,18854,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,21,5,1,fall,2023,11,18157,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,22,5,1,fall,2023,11,15729,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-04,23,5,1,fall,2023,11,10435,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,0,6,1,fall,2023,11,522,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,5,6,1,fall,2023,11,609,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,10,6,1,fall,2023,11,2737,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,11,6,1,fall,2023,11,2866,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,12,6,1,fall,2023,11,6956,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,13,6,1,fall,2023,11,9873,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,14,6,1,fall,2023,11,9968,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,15,6,1,fall,2023,11,12352,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,16,6,1,fall,2023,11,9279,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,17,6,1,fall,2023,11,13479,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,18,6,1,fall,2023,11,12800,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,19,6,1,fall,2023,11,7518,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,20,6,1,fall,2023,11,1464,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,21,6,1,fall,2023,11,2113,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,22,6,1,fall,2023,11,3010,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-05,23,6,1,fall,2023,11,1745,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,0,0,0,fall,2023,11,45,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,5,0,0,fall,2023,11,43,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,10,0,0,fall,2023,11,5961,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,11,0,0,fall,2023,11,4439,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,12,0,0,fall,2023,11,4634,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,13,0,0,fall,2023,11,4526,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,14,0,0,fall,2023,11,5009,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,15,0,0,fall,2023,11,5683,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,16,0,0,fall,2023,11,6860,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,17,0,0,fall,2023,11,13025,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,18,0,0,fall,2023,11,11245,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,19,0,0,fall,2023,11,9339,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,20,0,0,fall,2023,11,6477,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,21,0,0,fall,2023,11,2346,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,22,0,0,fall,2023,11,2017,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-06,23,0,0,fall,2023,11,1535,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,0,1,0,fall,2023,11,67,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,5,1,0,fall,2023,11,82,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,10,1,0,fall,2023,11,10017,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,11,1,0,fall,2023,11,10265,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,12,1,0,fall,2023,11,11454,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,13,1,0,fall,2023,11,11865,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,14,1,0,fall,2023,11,11235,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,15,1,0,fall,2023,11,12843,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,16,1,0,fall,2023,11,18295,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,17,1,0,fall,2023,11,23885,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,18,1,0,fall,2023,11,31296,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,19,1,0,fall,2023,11,20619,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,20,1,0,fall,2023,11,16069,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,21,1,0,fall,2023,11,13758,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,22,1,0,fall,2023,11,12746,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-07,23,1,0,fall,2023,11,6596,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,0,2,0,fall,2023,11,266,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,5,2,0,fall,2023,11,371,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,10,2,0,fall,2023,11,11498,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,11,2,0,fall,2023,11,12029,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,12,2,0,fall,2023,11,13559,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,13,2,0,fall,2023,11,13594,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,14,2,0,fall,2023,11,13623,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,15,2,0,fall,2023,11,16244,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,16,2,0,fall,2023,11,20233,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,17,2,0,fall,2023,11,27277,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,18,2,0,fall,2023,11,34789,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,19,2,0,fall,2023,11,23047,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,20,2,0,fall,2023,11,18827,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,21,2,0,fall,2023,11,16888,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,22,2,0,fall,2023,11,14930,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-08,23,2,0,fall,2023,11,8382,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,0,3,0,fall,2023,11,299,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,5,3,0,fall,2023,11,404,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,10,3,0,fall,2023,11,12890,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,11,3,0,fall,2023,11,13344,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,12,3,0,fall,2023,11,11992,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,13,3,0,fall,2023,11,14206,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,14,3,0,fall,2023,11,13217,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,15,3,0,fall,2023,11,14053,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,16,3,0,fall,2023,11,8639,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,17,3,0,fall,2023,11,7349,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,18,3,0,fall,2023,11,19377,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,19,3,0,fall,2023,11,15561,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,20,3,0,fall,2023,11,13644,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,21,3,0,fall,2023,11,14088,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,22,3,0,fall,2023,11,13349,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-09,23,3,0,fall,2023,11,7594,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,0,4,0,fall,2023,11,321,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,5,4,0,fall,2023,11,423,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,10,4,0,fall,2023,11,10579,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,11,4,0,fall,2023,11,11025,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,12,4,0,fall,2023,11,12292,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,13,4,0,fall,2023,11,12174,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,14,4,0,fall,2023,11,12461,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,15,4,0,fall,2023,11,15431,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,16,4,0,fall,2023,11,16751,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,17,4,0,fall,2023,11,21787,6.796666666666667,81.89999999999999,2.553333333333333
seoul,2023-11-10,18,4,0,fall,2023,11,26229,6.796666666666667,81.89999999999999,2.553333333333333
