city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-04 23:00:00,2023-01-04,23,2,0,winter,1166,,,,
NYC,hour,2023-01-05 00:00:00,2023-01-05,0,3,0,winter,535,,,,
NYC,hour,2023-01-05 01:00:00,2023-01-05,1,3,0,winter,317,,,,
NYC,hour,2023-01-05 02:00:00,2023-01-05,2,3,0,winter,210,,,,
NYC,hour,2023-01-05 03:00:00,2023-01-05,3,3,0,winter,156,,,,
NYC,hour,2023-01-05 04:00:00,2023-01-05,4,3,0,winter,215,,,,
NYC,hour,2023-01-05 05:00:00,2023-01-05,5,3,0,winter,745,,,,
NYC,hour,2023-01-05 06:00:00,2023-01-05,6,3,0,winter,1991,,,,
NYC,hour,2023-01-05 07:00:00,2023-01-05,7,3,0,winter,4406,,,,
NYC,hour,2023-01-05 08:00:00,2023-01-05,8,3,0,winter,6416,,,,
NYC,hour,2023-01-05 09:00:00,2023-01-05,9,3,0,winter,4192,,,,
NYC,hour,2023-01-05 10:00:00,2023-01-05,10,3,0,winter,2904,,,,
NYC,hour,2023-01-05 11:00:00,2023-01-05,11,3,0,winter,2982,,,,
NYC,hour,2023-01-05 12:00:00,2023-01-05,12,3,0,winter,3152,,,,
NYC,hour,2023-01-05 13:00:00,2023-01-05,13,3,0,winter,3532,,,,
NYC,hour,2023-01-05 14:00:00,2023-01-05,14,3,0,winter,4176,,,,
NYC,hour,2023-01-05 15:00:00,2023-01-05,15,3,0,winter,4969,,,,
NYC,hour,2023-01-05 16:00:00,2023-01-05,16,3,0,winter,5527,,,,
NYC,hour,2023-01-05 17:00:00,2023-01-05,17,3,0,winter,6988,,,,
NYC,hour,2023-01-05 18:00:00,2023-01-05,18,3,0,winter,5848,,,,
NYC,hour,2023-01-05 19:00:00,2023-01-05,19,3,0,winter,4273,,,,
NYC,hour,2023-01-05 20:00:00,2023-01-05,20,3,0,winter,2987,,,,
NYC,hour,2023-01-05 21:00:00,2023-01-05,21,3,0,winter,2186,,,,
NYC,hour,2023-01-05 22:00:00,2023-01-05,22,3,0,winter,1582,,,,
NYC,hour,2023-01-05 23:00:00,2023-01-05,23,3,0,winter,1151,,,,
NYC,hour,2023-01-06 00:00:00,2023-01-06,0,4,0,winter,688,,,,
NYC,hour,2023-01-06 01:00:00,2023-01-06,1,4,0,winter,335,,,,
NYC,hour,2023-01-06 02:00:00,2023-01-06,2,4,0,winter,95,,,,
NYC,hour,2023-01-06 03:00:00,2023-01-06,3,4,0,winter,72,,,,
NYC,hour,2023-01-06 04:00:00,2023-01-06,4,4,0,winter,137,,,,
